date;month;year;service;type_paiment;affluence;num_month
31/5/2023;Mayo;2023;Servicios Temporales;Prepago;14;5
31/5/2023;Mayo;2023;Servicios Temporales;Gratuidad;603;5
1/6/2023;Junio;2023;Atenea;Boleto;11502;6
1/6/2023;Junio;2023;Atenea;Prepago;138;6
1/6/2023;Junio;2023;Atenea;Gratuidad;3700;6
1/6/2023;Junio;2023;Ecobús;Boleto;28523;6
1/6/2023;Junio;2023;Ecobús;Prepago;3549;6
1/6/2023;Junio;2023;Ecobús;Gratuidad;9238;6
1/6/2023;Junio;2023;Expdirecto;Boleto;0;6
1/6/2023;Junio;2023;Expdirecto;Prepago;3926;6
1/6/2023;Junio;2023;Expdirecto;Gratuidad;10;6
1/6/2023;Junio;2023;Expreso;Boleto;106203;6
1/6/2023;Junio;2023;Expreso;Prepago;12154;6
1/6/2023;Junio;2023;Expreso;Gratuidad;34434;6
1/6/2023;Junio;2023;Nochebús;Boleto;875;6
1/6/2023;Junio;2023;Nochebús;Prepago;22;6
1/6/2023;Junio;2023;Nochebús;Gratuidad;69;6
1/6/2023;Junio;2023;Ordinario;Boleto;62397;6
1/6/2023;Junio;2023;Ordinario;Prepago;1476;6
1/6/2023;Junio;2023;Ordinario;Gratuidad;20115;6
1/6/2023;Junio;2023;S/Metro;Boleto;75031;6
1/6/2023;Junio;2023;S/Metro;Prepago;35494;6
1/6/2023;Junio;2023;S/Metro;Gratuidad;24422;6
1/6/2023;Junio;2023;Servicios Temporales;Boleto;1257;6
1/6/2023;Junio;2023;Servicios Temporales;Prepago;23;6
1/6/2023;Junio;2023;Servicios Temporales;Gratuidad;407;6
2/6/2023;Junio;2023;Atenea;Boleto;9942;6
2/6/2023;Junio;2023;Atenea;Prepago;96;6
2/6/2023;Junio;2023;Atenea;Gratuidad;3202;6
2/6/2023;Junio;2023;Ecobús;Boleto;28845;6
2/6/2023;Junio;2023;Ecobús;Prepago;3240;6
2/6/2023;Junio;2023;Ecobús;Gratuidad;9327;6
2/6/2023;Junio;2023;Expdirecto;Boleto;0;6
2/6/2023;Junio;2023;Expdirecto;Prepago;3476;6
2/6/2023;Junio;2023;Expdirecto;Gratuidad;7;6
2/6/2023;Junio;2023;Expreso;Boleto;104245;6
2/6/2023;Junio;2023;Expreso;Prepago;11607;6
2/6/2023;Junio;2023;Expreso;Gratuidad;33818;6
2/6/2023;Junio;2023;Nochebús;Boleto;975;6
2/6/2023;Junio;2023;Nochebús;Prepago;43;6
2/6/2023;Junio;2023;Nochebús;Gratuidad;81;6
2/6/2023;Junio;2023;Ordinario;Boleto;62720;6
2/6/2023;Junio;2023;Ordinario;Prepago;1518;6
2/6/2023;Junio;2023;Ordinario;Gratuidad;20237;6
2/6/2023;Junio;2023;S/Metro;Boleto;78324;6
2/6/2023;Junio;2023;S/Metro;Prepago;36420;6
2/6/2023;Junio;2023;S/Metro;Gratuidad;25471;6
2/6/2023;Junio;2023;Servicios Temporales;Boleto;1150;6
2/6/2023;Junio;2023;Servicios Temporales;Prepago;26;6
2/6/2023;Junio;2023;Servicios Temporales;Gratuidad;370;6
3/6/2023;Junio;2023;Atenea;Boleto;5466;6
3/6/2023;Junio;2023;Atenea;Prepago;78;6
3/6/2023;Junio;2023;Atenea;Gratuidad;1763;6
3/6/2023;Junio;2023;Ecobús;Boleto;22108;6
3/6/2023;Junio;2023;Ecobús;Prepago;2414;6
3/6/2023;Junio;2023;Ecobús;Gratuidad;7146;6
3/6/2023;Junio;2023;Expdirecto;Boleto;0;6
3/6/2023;Junio;2023;Expdirecto;Prepago;848;6
3/6/2023;Junio;2023;Expdirecto;Gratuidad;5;6
3/6/2023;Junio;2023;Expreso;Boleto;59379;6
3/6/2023;Junio;2023;Expreso;Prepago;5881;6
3/6/2023;Junio;2023;Expreso;Gratuidad;19229;6
3/6/2023;Junio;2023;Nochebús;Boleto;1210;6
3/6/2023;Junio;2023;Nochebús;Prepago;121;6
3/6/2023;Junio;2023;Nochebús;Gratuidad;99;6
3/6/2023;Junio;2023;Ordinario;Boleto;35274;6
3/6/2023;Junio;2023;Ordinario;Prepago;663;6
3/6/2023;Junio;2023;Ordinario;Gratuidad;11383;6
3/6/2023;Junio;2023;S/Metro;Boleto;90238;6
3/6/2023;Junio;2023;S/Metro;Prepago;33342;6
3/6/2023;Junio;2023;S/Metro;Gratuidad;29240;6
3/6/2023;Junio;2023;Servicios Temporales;Boleto;891;6
3/6/2023;Junio;2023;Servicios Temporales;Prepago;30;6
3/6/2023;Junio;2023;Servicios Temporales;Gratuidad;288;6
4/6/2023;Junio;2023;Atenea;Boleto;3816;6
4/6/2023;Junio;2023;Atenea;Prepago;63;6
4/6/2023;Junio;2023;Atenea;Gratuidad;1228;6
4/6/2023;Junio;2023;Ecobús;Boleto;13596;6
4/6/2023;Junio;2023;Ecobús;Prepago;1483;6
4/6/2023;Junio;2023;Ecobús;Gratuidad;4392;6
4/6/2023;Junio;2023;Expreso;Boleto;44095;6
4/6/2023;Junio;2023;Expreso;Prepago;3950;6
4/6/2023;Junio;2023;Expreso;Gratuidad;14267;6
4/6/2023;Junio;2023;Nochebús;Boleto;1399;6
4/6/2023;Junio;2023;Nochebús;Prepago;197;6
4/6/2023;Junio;2023;Nochebús;Gratuidad;108;6
4/6/2023;Junio;2023;Ordinario;Boleto;25216;6
4/6/2023;Junio;2023;Ordinario;Prepago;571;6
4/6/2023;Junio;2023;Ordinario;Gratuidad;8127;6
4/6/2023;Junio;2023;S/Metro;Boleto;58141;6
4/6/2023;Junio;2023;S/Metro;Prepago;22822;6
4/6/2023;Junio;2023;S/Metro;Gratuidad;18835;6
4/6/2023;Junio;2023;Servicios Temporales;Boleto;472;6
4/6/2023;Junio;2023;Servicios Temporales;Prepago;6;6
4/6/2023;Junio;2023;Servicios Temporales;Gratuidad;152;6
5/6/2023;Junio;2023;Atenea;Boleto;8988;6
5/6/2023;Junio;2023;Atenea;Prepago;84;6
5/6/2023;Junio;2023;Atenea;Gratuidad;2898;6
5/6/2023;Junio;2023;Ecobús;Boleto;27720;6
5/6/2023;Junio;2023;Ecobús;Prepago;3259;6
5/6/2023;Junio;2023;Ecobús;Gratuidad;8979;6
5/6/2023;Junio;2023;Expdirecto;Boleto;0;6
5/6/2023;Junio;2023;Expdirecto;Prepago;4213;6
5/6/2023;Junio;2023;Expdirecto;Gratuidad;14;6
5/6/2023;Junio;2023;Expreso;Boleto;97158;6
5/6/2023;Junio;2023;Expreso;Prepago;10690;6
5/6/2023;Junio;2023;Expreso;Gratuidad;31512;6
5/6/2023;Junio;2023;Nochebús;Boleto;677;6
5/6/2023;Junio;2023;Nochebús;Prepago;38;6
5/6/2023;Junio;2023;Nochebús;Gratuidad;56;6
5/6/2023;Junio;2023;Ordinario;Boleto;60811;6
5/6/2023;Junio;2023;Ordinario;Prepago;1437;6
5/6/2023;Junio;2023;Ordinario;Gratuidad;19618;6
5/6/2023;Junio;2023;S/Metro;Boleto;77573;6
5/6/2023;Junio;2023;S/Metro;Prepago;34346;6
5/6/2023;Junio;2023;S/Metro;Gratuidad;25223;6
5/6/2023;Junio;2023;Servicios Temporales;Boleto;1434;6
5/6/2023;Junio;2023;Servicios Temporales;Prepago;21;6
5/6/2023;Junio;2023;Servicios Temporales;Gratuidad;462;6
6/6/2023;Junio;2023;Atenea;Boleto;9062;6
6/6/2023;Junio;2023;Atenea;Prepago;158;6
6/6/2023;Junio;2023;Atenea;Gratuidad;2920;6
6/6/2023;Junio;2023;Ecobús;Boleto;27263;6
6/6/2023;Junio;2023;Ecobús;Prepago;3260;6
6/6/2023;Junio;2023;Ecobús;Gratuidad;8828;6
6/6/2023;Junio;2023;Expdirecto;Boleto;0;6
6/6/2023;Junio;2023;Expdirecto;Prepago;4145;6
6/6/2023;Junio;2023;Expdirecto;Gratuidad;12;6
6/6/2023;Junio;2023;Expreso;Boleto;100871;6
6/6/2023;Junio;2023;Expreso;Prepago;11823;6
6/6/2023;Junio;2023;Expreso;Gratuidad;32740;6
6/6/2023;Junio;2023;Nochebús;Boleto;761;6
6/6/2023;Junio;2023;Nochebús;Prepago;31;6
6/6/2023;Junio;2023;Nochebús;Gratuidad;62;6
6/6/2023;Junio;2023;Ordinario;Boleto;58554;6
6/6/2023;Junio;2023;Ordinario;Prepago;1570;6
6/6/2023;Junio;2023;Ordinario;Gratuidad;18902;6
6/6/2023;Junio;2023;S/Metro;Boleto;76577;6
6/6/2023;Junio;2023;S/Metro;Prepago;34585;6
6/6/2023;Junio;2023;S/Metro;Gratuidad;24906;6
6/6/2023;Junio;2023;Servicios Temporales;Boleto;1135;6
6/6/2023;Junio;2023;Servicios Temporales;Prepago;20;6
6/6/2023;Junio;2023;Servicios Temporales;Gratuidad;369;6
7/6/2023;Junio;2023;Atenea;Boleto;10951;6
7/6/2023;Junio;2023;Atenea;Prepago;216;6
7/6/2023;Junio;2023;Atenea;Gratuidad;3529;6
7/6/2023;Junio;2023;Ecobús;Boleto;25731;6
7/6/2023;Junio;2023;Ecobús;Prepago;3000;6
7/6/2023;Junio;2023;Ecobús;Gratuidad;8317;6
7/6/2023;Junio;2023;Expdirecto;Boleto;0;6
7/6/2023;Junio;2023;Expdirecto;Prepago;4345;6
7/6/2023;Junio;2023;Expdirecto;Gratuidad;8;6
7/6/2023;Junio;2023;Expreso;Boleto;98076;6
7/6/2023;Junio;2023;Expreso;Prepago;11395;6
7/6/2023;Junio;2023;Expreso;Gratuidad;31797;6
7/6/2023;Junio;2023;Nochebús;Boleto;701;6
7/6/2023;Junio;2023;Nochebús;Prepago;40;6
7/6/2023;Junio;2023;Nochebús;Gratuidad;63;6
7/6/2023;Junio;2023;Ordinario;Boleto;58362;6
7/6/2023;Junio;2023;Ordinario;Prepago;1621;6
7/6/2023;Junio;2023;Ordinario;Gratuidad;18839;6
7/6/2023;Junio;2023;S/Metro;Boleto;72196;6
7/6/2023;Junio;2023;S/Metro;Prepago;34248;6
7/6/2023;Junio;2023;S/Metro;Gratuidad;23486;6
7/6/2023;Junio;2023;Servicios Temporales;Boleto;1168;6
7/6/2023;Junio;2023;Servicios Temporales;Prepago;38;6
7/6/2023;Junio;2023;Servicios Temporales;Gratuidad;380;6
8/6/2023;Junio;2023;Atenea;Boleto;10024;6
8/6/2023;Junio;2023;Atenea;Prepago;183;6
8/6/2023;Junio;2023;Atenea;Gratuidad;3231;6
8/6/2023;Junio;2023;Ecobús;Boleto;26857;6
8/6/2023;Junio;2023;Ecobús;Prepago;3459;6
8/6/2023;Junio;2023;Ecobús;Gratuidad;8695;6
8/6/2023;Junio;2023;Expdirecto;Boleto;0;6
8/6/2023;Junio;2023;Expdirecto;Prepago;4500;6
8/6/2023;Junio;2023;Expdirecto;Gratuidad;16;6
8/6/2023;Junio;2023;Expreso;Boleto;100015;6
8/6/2023;Junio;2023;Expreso;Prepago;11413;6
8/6/2023;Junio;2023;Expreso;Gratuidad;32423;6
8/6/2023;Junio;2023;Nochebús;Boleto;775;6
8/6/2023;Junio;2023;Nochebús;Prepago;31;6
8/6/2023;Junio;2023;Nochebús;Gratuidad;59;6
8/6/2023;Junio;2023;Ordinario;Boleto;58198;6
8/6/2023;Junio;2023;Ordinario;Prepago;1595;6
8/6/2023;Junio;2023;Ordinario;Gratuidad;18786;6
8/6/2023;Junio;2023;S/Metro;Boleto;74847;6
8/6/2023;Junio;2023;S/Metro;Prepago;34555;6
8/6/2023;Junio;2023;S/Metro;Gratuidad;24350;6
8/6/2023;Junio;2023;Servicios Temporales;Boleto;1355;6
8/6/2023;Junio;2023;Servicios Temporales;Prepago;37;6
8/6/2023;Junio;2023;Servicios Temporales;Gratuidad;438;6
9/6/2023;Junio;2023;Atenea;Boleto;9490;6
9/6/2023;Junio;2023;Atenea;Prepago;153;6
9/6/2023;Junio;2023;Atenea;Gratuidad;3060;6
9/6/2023;Junio;2023;Ecobús;Boleto;29018;6
9/6/2023;Junio;2023;Ecobús;Prepago;3322;6
9/6/2023;Junio;2023;Ecobús;Gratuidad;9402;6
9/6/2023;Junio;2023;Expdirecto;Boleto;0;6
9/6/2023;Junio;2023;Expdirecto;Prepago;3837;6
9/6/2023;Junio;2023;Expdirecto;Gratuidad;9;6
9/6/2023;Junio;2023;Expreso;Boleto;100657;6
9/6/2023;Junio;2023;Expreso;Prepago;11127;6
9/6/2023;Junio;2023;Expreso;Gratuidad;32672;6
9/6/2023;Junio;2023;Nochebús;Boleto;1009;6
9/6/2023;Junio;2023;Nochebús;Prepago;38;6
9/6/2023;Junio;2023;Nochebús;Gratuidad;81;6
9/6/2023;Junio;2023;Ordinario;Boleto;60621;6
9/6/2023;Junio;2023;Ordinario;Prepago;1630;6
9/6/2023;Junio;2023;Ordinario;Gratuidad;19564;6
9/6/2023;Junio;2023;S/Metro;Boleto;79528;6
9/6/2023;Junio;2023;S/Metro;Prepago;34710;6
9/6/2023;Junio;2023;S/Metro;Gratuidad;25850;6
9/6/2023;Junio;2023;Servicios Temporales;Boleto;1292;6
9/6/2023;Junio;2023;Servicios Temporales;Prepago;35;6
9/6/2023;Junio;2023;Servicios Temporales;Gratuidad;419;6
10/6/2023;Junio;2023;Atenea;Boleto;7121;6
10/6/2023;Junio;2023;Atenea;Prepago;112;6
10/6/2023;Junio;2023;Atenea;Gratuidad;2296;6
10/6/2023;Junio;2023;Ecobús;Boleto;20710;6
10/6/2023;Junio;2023;Ecobús;Prepago;2337;6
10/6/2023;Junio;2023;Ecobús;Gratuidad;6688;6
10/6/2023;Junio;2023;Expdirecto;Boleto;0;6
10/6/2023;Junio;2023;Expdirecto;Prepago;1062;6
10/6/2023;Junio;2023;Expdirecto;Gratuidad;0;6
10/6/2023;Junio;2023;Expreso;Boleto;65480;6
10/6/2023;Junio;2023;Expreso;Prepago;6058;6
10/6/2023;Junio;2023;Expreso;Gratuidad;21189;6
10/6/2023;Junio;2023;Nochebús;Boleto;1211;6
10/6/2023;Junio;2023;Nochebús;Prepago;99;6
10/6/2023;Junio;2023;Nochebús;Gratuidad;95;6
10/6/2023;Junio;2023;Ordinario;Boleto;33265;6
10/6/2023;Junio;2023;Ordinario;Prepago;590;6
10/6/2023;Junio;2023;Ordinario;Gratuidad;10715;6
10/6/2023;Junio;2023;S/Metro;Boleto;82343;6
10/6/2023;Junio;2023;S/Metro;Prepago;26726;6
10/6/2023;Junio;2023;S/Metro;Gratuidad;26662;6
10/6/2023;Junio;2023;Servicios Temporales;Boleto;1112;6
10/6/2023;Junio;2023;Servicios Temporales;Prepago;18;6
10/6/2023;Junio;2023;Servicios Temporales;Gratuidad;359;6
11/6/2023;Junio;2023;Atenea;Boleto;3417;6
11/6/2023;Junio;2023;Atenea;Prepago;65;6
11/6/2023;Junio;2023;Atenea;Gratuidad;1100;6
11/6/2023;Junio;2023;Ecobús;Boleto;14027;6
11/6/2023;Junio;2023;Ecobús;Prepago;1582;6
11/6/2023;Junio;2023;Ecobús;Gratuidad;4544;6
11/6/2023;Junio;2023;Expreso;Boleto;42703;6
11/6/2023;Junio;2023;Expreso;Prepago;3821;6
11/6/2023;Junio;2023;Expreso;Gratuidad;13816;6
11/6/2023;Junio;2023;Nochebús;Boleto;1071;6
11/6/2023;Junio;2023;Nochebús;Prepago;49;6
11/6/2023;Junio;2023;Nochebús;Gratuidad;83;6
11/6/2023;Junio;2023;Ordinario;Boleto;24212;6
11/6/2023;Junio;2023;Ordinario;Prepago;441;6
11/6/2023;Junio;2023;Ordinario;Gratuidad;7810;6
11/6/2023;Junio;2023;S/Metro;Boleto;59263;6
11/6/2023;Junio;2023;S/Metro;Prepago;17845;6
11/6/2023;Junio;2023;S/Metro;Gratuidad;19170;6
11/6/2023;Junio;2023;Servicios Temporales;Boleto;910;6
11/6/2023;Junio;2023;Servicios Temporales;Prepago;8;6
11/6/2023;Junio;2023;Servicios Temporales;Gratuidad;295;6
12/6/2023;Junio;2023;Atenea;Boleto;9647;6
12/6/2023;Junio;2023;Atenea;Prepago;205;6
12/6/2023;Junio;2023;Atenea;Gratuidad;3115;6
12/6/2023;Junio;2023;Ecobús;Boleto;27790;6
12/6/2023;Junio;2023;Ecobús;Prepago;3463;6
12/6/2023;Junio;2023;Ecobús;Gratuidad;8992;6
12/6/2023;Junio;2023;Expdirecto;Boleto;0;6
12/6/2023;Junio;2023;Expdirecto;Prepago;4277;6
12/6/2023;Junio;2023;Expdirecto;Gratuidad;11;6
12/6/2023;Junio;2023;Expreso;Boleto;101713;6
12/6/2023;Junio;2023;Expreso;Prepago;11187;6
12/6/2023;Junio;2023;Expreso;Gratuidad;32990;6
12/6/2023;Junio;2023;Nochebús;Boleto;656;6
12/6/2023;Junio;2023;Nochebús;Prepago;19;6
12/6/2023;Junio;2023;Nochebús;Gratuidad;56;6
12/6/2023;Junio;2023;Ordinario;Boleto;60757;6
12/6/2023;Junio;2023;Ordinario;Prepago;1656;6
12/6/2023;Junio;2023;Ordinario;Gratuidad;19600;6
12/6/2023;Junio;2023;S/Metro;Boleto;77740;6
12/6/2023;Junio;2023;S/Metro;Prepago;32187;6
12/6/2023;Junio;2023;S/Metro;Gratuidad;25251;6
12/6/2023;Junio;2023;Servicios Temporales;Boleto;1545;6
12/6/2023;Junio;2023;Servicios Temporales;Prepago;16;6
12/6/2023;Junio;2023;Servicios Temporales;Gratuidad;498;6
13/6/2023;Junio;2023;Atenea;Boleto;10537;6
13/6/2023;Junio;2023;Atenea;Prepago;197;6
13/6/2023;Junio;2023;Atenea;Gratuidad;3398;6
13/6/2023;Junio;2023;Ecobús;Boleto;26843;6
13/6/2023;Junio;2023;Ecobús;Prepago;3421;6
13/6/2023;Junio;2023;Ecobús;Gratuidad;8692;6
13/6/2023;Junio;2023;Expdirecto;Boleto;0;6
13/6/2023;Junio;2023;Expdirecto;Prepago;4512;6
13/6/2023;Junio;2023;Expdirecto;Gratuidad;10;6
13/6/2023;Junio;2023;Expreso;Boleto;98318;6
13/6/2023;Junio;2023;Expreso;Prepago;11134;6
13/6/2023;Junio;2023;Expreso;Gratuidad;31891;6
13/6/2023;Junio;2023;Nochebús;Boleto;714;6
13/6/2023;Junio;2023;Nochebús;Prepago;12;6
13/6/2023;Junio;2023;Nochebús;Gratuidad;59;6
13/6/2023;Junio;2023;Ordinario;Boleto;57744;6
13/6/2023;Junio;2023;Ordinario;Prepago;1649;6
13/6/2023;Junio;2023;Ordinario;Gratuidad;18651;6
13/6/2023;Junio;2023;S/Metro;Boleto;72426;6
13/6/2023;Junio;2023;S/Metro;Prepago;33280;6
13/6/2023;Junio;2023;S/Metro;Gratuidad;23543;6
13/6/2023;Junio;2023;Servicios Temporales;Boleto;1551;6
13/6/2023;Junio;2023;Servicios Temporales;Prepago;24;6
13/6/2023;Junio;2023;Servicios Temporales;Gratuidad;501;6
14/6/2023;Junio;2023;Atenea;Boleto;7542;6
14/6/2023;Junio;2023;Atenea;Prepago;98;6
14/6/2023;Junio;2023;Atenea;Gratuidad;2428;6
14/6/2023;Junio;2023;Ecobús;Boleto;4636;6
14/6/2023;Junio;2023;Ecobús;Prepago;15874;6
14/6/2023;Junio;2023;Ecobús;Gratuidad;1540;6
14/6/2023;Junio;2023;Expdirecto;Boleto;0;6
14/6/2023;Junio;2023;Expdirecto;Prepago;4188;6
14/6/2023;Junio;2023;Expdirecto;Gratuidad;10;6
14/6/2023;Junio;2023;Expreso;Boleto;94809;6
14/6/2023;Junio;2023;Expreso;Prepago;9166;6
14/6/2023;Junio;2023;Expreso;Gratuidad;30695;6
14/6/2023;Junio;2023;Nochebús;Boleto;747;6
14/6/2023;Junio;2023;Nochebús;Prepago;14;6
14/6/2023;Junio;2023;Nochebús;Gratuidad;61;6
14/6/2023;Junio;2023;Ordinario;Boleto;53082;6
14/6/2023;Junio;2023;Ordinario;Prepago;1233;6
14/6/2023;Junio;2023;Ordinario;Gratuidad;17133;6
14/6/2023;Junio;2023;S/Metro;Boleto;78972;6
14/6/2023;Junio;2023;S/Metro;Prepago;31720;6
14/6/2023;Junio;2023;S/Metro;Gratuidad;25633;6
14/6/2023;Junio;2023;Servicios Temporales;Boleto;1475;6
14/6/2023;Junio;2023;Servicios Temporales;Prepago;18;6
14/6/2023;Junio;2023;Servicios Temporales;Gratuidad;478;6
15/6/2023;Junio;2023;Atenea;Boleto;8616;6
15/6/2023;Junio;2023;Atenea;Prepago;171;6
15/6/2023;Junio;2023;Atenea;Gratuidad;2776;6
15/6/2023;Junio;2023;Ecobús;Boleto;3468;6
15/6/2023;Junio;2023;Ecobús;Prepago;21871;6
15/6/2023;Junio;2023;Ecobús;Gratuidad;1183;6
15/6/2023;Junio;2023;Expdirecto;Boleto;0;6
15/6/2023;Junio;2023;Expdirecto;Prepago;4410;6
15/6/2023;Junio;2023;Expdirecto;Gratuidad;14;6
15/6/2023;Junio;2023;Expreso;Boleto;99198;6
15/6/2023;Junio;2023;Expreso;Prepago;10698;6
15/6/2023;Junio;2023;Expreso;Gratuidad;32147;6
15/6/2023;Junio;2023;Nochebús;Boleto;795;6
15/6/2023;Junio;2023;Nochebús;Prepago;27;6
15/6/2023;Junio;2023;Nochebús;Gratuidad;64;6
15/6/2023;Junio;2023;Ordinario;Boleto;62040;6
15/6/2023;Junio;2023;Ordinario;Prepago;1671;6
15/6/2023;Junio;2023;Ordinario;Gratuidad;20013;6
15/6/2023;Junio;2023;S/Metro;Boleto;76162;6
15/6/2023;Junio;2023;S/Metro;Prepago;33381;6
15/6/2023;Junio;2023;S/Metro;Gratuidad;24735;6
15/6/2023;Junio;2023;Servicios Temporales;Boleto;1635;6
15/6/2023;Junio;2023;Servicios Temporales;Prepago;31;6
15/6/2023;Junio;2023;Servicios Temporales;Gratuidad;527;6
16/6/2023;Junio;2023;Atenea;Boleto;7022;6
16/6/2023;Junio;2023;Atenea;Prepago;138;6
16/6/2023;Junio;2023;Atenea;Gratuidad;2268;6
16/6/2023;Junio;2023;Ecobús;Boleto;3197;6
16/6/2023;Junio;2023;Ecobús;Prepago;23587;6
16/6/2023;Junio;2023;Ecobús;Gratuidad;1095;6
16/6/2023;Junio;2023;Expdirecto;Boleto;0;6
16/6/2023;Junio;2023;Expdirecto;Prepago;3836;6
16/6/2023;Junio;2023;Expdirecto;Gratuidad;10;6
16/6/2023;Junio;2023;Expreso;Boleto;98423;6
16/6/2023;Junio;2023;Expreso;Prepago;11606;6
16/6/2023;Junio;2023;Expreso;Gratuidad;31920;6
16/6/2023;Junio;2023;Nochebús;Boleto;989;6
16/6/2023;Junio;2023;Nochebús;Prepago;45;6
16/6/2023;Junio;2023;Nochebús;Gratuidad;79;6
16/6/2023;Junio;2023;Ordinario;Boleto;58309;6
16/6/2023;Junio;2023;Ordinario;Prepago;1577;6
16/6/2023;Junio;2023;Ordinario;Gratuidad;18814;6
16/6/2023;Junio;2023;S/Metro;Boleto;79758;6
16/6/2023;Junio;2023;S/Metro;Prepago;37741;6
16/6/2023;Junio;2023;S/Metro;Gratuidad;25928;6
16/6/2023;Junio;2023;Servicios Temporales;Boleto;984;6
16/6/2023;Junio;2023;Servicios Temporales;Prepago;23;6
16/6/2023;Junio;2023;Servicios Temporales;Gratuidad;317;6
17/6/2023;Junio;2023;Atenea;Boleto;1922;6
17/6/2023;Junio;2023;Atenea;Prepago;36;6
17/6/2023;Junio;2023;Atenea;Gratuidad;621;6
17/6/2023;Junio;2023;Ecobús;Boleto;2632;6
17/6/2023;Junio;2023;Ecobús;Prepago;15883;6
17/6/2023;Junio;2023;Ecobús;Gratuidad;877;6
17/6/2023;Junio;2023;Expdirecto;Boleto;0;6
17/6/2023;Junio;2023;Expdirecto;Prepago;1059;6
17/6/2023;Junio;2023;Expdirecto;Gratuidad;2;6
17/6/2023;Junio;2023;Expreso;Boleto;61390;6
17/6/2023;Junio;2023;Expreso;Prepago;5955;6
17/6/2023;Junio;2023;Expreso;Gratuidad;19886;6
17/6/2023;Junio;2023;Nochebús;Boleto;1067;6
17/6/2023;Junio;2023;Nochebús;Prepago;117;6
17/6/2023;Junio;2023;Nochebús;Gratuidad;82;6
17/6/2023;Junio;2023;Ordinario;Boleto;32388;6
17/6/2023;Junio;2023;Ordinario;Prepago;643;6
17/6/2023;Junio;2023;Ordinario;Gratuidad;10439;6
17/6/2023;Junio;2023;S/Metro;Boleto;81355;6
17/6/2023;Junio;2023;S/Metro;Prepago;29665;6
17/6/2023;Junio;2023;S/Metro;Gratuidad;26376;6
17/6/2023;Junio;2023;Servicios Temporales;Boleto;840;6
17/6/2023;Junio;2023;Servicios Temporales;Prepago;17;6
17/6/2023;Junio;2023;Servicios Temporales;Gratuidad;270;6
18/6/2023;Junio;2023;Atenea;Boleto;3119;6
18/6/2023;Junio;2023;Atenea;Prepago;50;6
18/6/2023;Junio;2023;Atenea;Gratuidad;1008;6
18/6/2023;Junio;2023;Ecobús;Boleto;2547;6
18/6/2023;Junio;2023;Ecobús;Prepago;10036;6
18/6/2023;Junio;2023;Ecobús;Gratuidad;851;6
18/6/2023;Junio;2023;Expreso;Boleto;42424;6
18/6/2023;Junio;2023;Expreso;Prepago;3686;6
18/6/2023;Junio;2023;Expreso;Gratuidad;13745;6
18/6/2023;Junio;2023;Nochebús;Boleto;1191;6
18/6/2023;Junio;2023;Nochebús;Prepago;107;6
18/6/2023;Junio;2023;Nochebús;Gratuidad;90;6
18/6/2023;Junio;2023;Ordinario;Boleto;25268;6
18/6/2023;Junio;2023;Ordinario;Prepago;617;6
18/6/2023;Junio;2023;Ordinario;Gratuidad;8149;6
18/6/2023;Junio;2023;S/Metro;Boleto;56431;6
18/6/2023;Junio;2023;S/Metro;Prepago;20131;6
18/6/2023;Junio;2023;S/Metro;Gratuidad;18285;6
18/6/2023;Junio;2023;Servicios Temporales;Boleto;936;6
18/6/2023;Junio;2023;Servicios Temporales;Prepago;12;6
18/6/2023;Junio;2023;Servicios Temporales;Gratuidad;303;6
19/6/2023;Junio;2023;Atenea;Boleto;7260;6
19/6/2023;Junio;2023;Atenea;Prepago;129;6
19/6/2023;Junio;2023;Atenea;Gratuidad;2340;6
19/6/2023;Junio;2023;Ecobús;Boleto;3128;6
19/6/2023;Junio;2023;Ecobús;Prepago;23014;6
19/6/2023;Junio;2023;Ecobús;Gratuidad;1066;6
19/6/2023;Junio;2023;Expdirecto;Boleto;0;6
19/6/2023;Junio;2023;Expdirecto;Prepago;4193;6
19/6/2023;Junio;2023;Expdirecto;Gratuidad;12;6
19/6/2023;Junio;2023;Expreso;Boleto;98063;6
19/6/2023;Junio;2023;Expreso;Prepago;11449;6
19/6/2023;Junio;2023;Expreso;Gratuidad;31822;6
19/6/2023;Junio;2023;Nochebús;Boleto;619;6
19/6/2023;Junio;2023;Nochebús;Prepago;31;6
19/6/2023;Junio;2023;Nochebús;Gratuidad;49;6
19/6/2023;Junio;2023;Ordinario;Boleto;59451;6
19/6/2023;Junio;2023;Ordinario;Prepago;1620;6
19/6/2023;Junio;2023;Ordinario;Gratuidad;19188;6
19/6/2023;Junio;2023;S/Metro;Boleto;75466;6
19/6/2023;Junio;2023;S/Metro;Prepago;35152;6
19/6/2023;Junio;2023;S/Metro;Gratuidad;24540;6
19/6/2023;Junio;2023;Servicios Temporales;Boleto;1275;6
19/6/2023;Junio;2023;Servicios Temporales;Prepago;28;6
19/6/2023;Junio;2023;Servicios Temporales;Gratuidad;411;6
20/6/2023;Junio;2023;Atenea;Boleto;6735;6
20/6/2023;Junio;2023;Atenea;Prepago;152;6
20/6/2023;Junio;2023;Atenea;Gratuidad;2170;6
20/6/2023;Junio;2023;Ecobús;Boleto;3003;6
20/6/2023;Junio;2023;Ecobús;Prepago;24191;6
20/6/2023;Junio;2023;Ecobús;Gratuidad;1033;6
20/6/2023;Junio;2023;Expdirecto;Boleto;0;6
20/6/2023;Junio;2023;Expdirecto;Prepago;4410;6
